,customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date,customer_days,customer_segment,age_segment,clv_segment
3143,3144,51.0,95000.0,923.0770627919316,Female,South,40.0,Toys,76.09876565326091,2022-09-30,2023-07-04,277 days,New,old,Low
3144,3145,40.0,63700.0,807.5912360314585,Male,West,3.0,Toys,22.09132027965997,2022-05-28,2022-08-04,68 days,Very New,mid,Low
3146,3147,69.0,82700.0,1963.266238949676,Male,East,26.0,Health,19.65796760817489,2022-05-17,2022-06-02,16 days,Very New,Very Old,High
3147,3148,25.0,67200.0,286.79958495919664,Female,West,19.0,Toys,95.42168168347068,2021-05-29,2023-02-07,619 days,Regular,young,
3148,3149,39.0,59700.0,643.3140166627253,Male,West,44.0,Health,59.81178785355357,2021-09-26,2021-10-22,26 days,Very New,mid,Low
3149,3150,61.0,105700.0,981.2853277596738,Male,South,44.0,Toys,75.43547925485487,2022-12-02,2023-10-12,314 days,New,old,Low
3151,3152,53.0,28900.0,250000.0,Male,West,39.0,Toys,87.36893633900836,2021-04-15,2023-04-06,721 days,Loyal,old,VIP
3153,3154,30.0,86200.0,306.96640367681107,Male,South,21.0,Health,3.244617377572445,2021-10-08,2023-01-16,465 days,Regular,young,
3154,3155,46.0,106500.0,524.4398209306678,Female,North,41.0,Health,97.53011798999523,2022-02-11,2022-12-20,312 days,New,mid,Low
3155,3156,48.0,81700.0,1830.7617845280708,Female,West,48.0,Home & Garden,87.05424631058796,2022-09-05,2022-11-11,67 days,Very New,mid,High
3156,3157,64.0,92100.0,243.8448763123301,Male,North,26.0,Home & Garden,38.29474086980963,2021-12-24,2023-05-04,496 days,Regular,Very Old,
3158,3159,72.0,69300.0,1519.9458184040752,Female,North,36.0,Health,73.65579823309496,2021-07-22,2023-12-16,877 days,Very Old,Very Old,High
3159,3160,33.0,85400.0,1623.345399716579,Female,North,24.0,Health,79.31143766896918,2022-09-04,2023-03-18,195 days,Very New,young,High
3161,3162,79.0,69500.0,540.8116315270819,Female,North,26.0,Home & Garden,64.85637019356653,2021-09-14,2023-07-19,673 days,Loyal,Very Old,Low
3162,3163,47.0,95600.0,464.6277491524148,Male,East,21.0,Toys,2.592589429929082,2021-04-04,2021-05-29,55 days,Very New,mid,
3163,3164,74.0,22500.0,941.7012197244098,Female,South,18.0,Health,84.82291325528489,2021-11-20,2023-02-07,444 days,Regular,Very Old,Low
3165,3166,33.0,119400.0,1473.933778186553,Female,North,15.0,Toys,66.21234406352879,2022-10-24,2023-09-01,312 days,New,young,Medium
3166,3167,29.0,29300.0,1279.1603619480386,Female,East,6.0,Health,51.26696531760021,2021-12-17,2023-07-11,571 days,Regular,young,Medium
3168,3169,33.0,33300.0,183.82184090440168,Male,North,31.0,Home & Garden,32.6361288224617,2022-10-03,2022-12-31,89 days,Very New,young,
3169,3170,29.0,86000.0,1831.865000048988,Male,North,28.0,Home & Garden,62.6387795812538,2021-07-06,2023-09-09,795 days,Loyal,young,High
3171,3172,37.0,42600.0,991.5748049354283,Female,South,29.0,Clothing,14.268078148118756,2022-06-26,2022-12-30,187 days,Very New,mid,Low
3172,3173,20.0,44400.0,888.4506431604945,Male,West,21.0,Electronics,14.006800549659236,2021-10-31,2023-01-16,442 days,Regular,young,Low
3175,3176,62.0,31800.0,1888.2352283858304,Male,East,24.0,Clothing,88.92014984609,2021-08-01,2022-04-20,262 days,New,old,High
3176,3177,40.0,90100.0,1807.0170876243797,Female,East,36.0,Health,31.193888215683764,2022-02-10,2023-02-14,369 days,New,mid,High
3177,3178,45.0,88200.0,1746.879080899623,Female,South,31.0,Electronics,4.243073724864455,2021-05-14,2023-03-11,666 days,Loyal,mid,High
3178,3179,68.0,50200.0,161.09149864349124,Female,South,47.0,Clothing,64.98760292315197,2021-08-07,2023-08-02,725 days,Loyal,Very Old,
3179,3180,57.0,49500.0,1711.4309618768002,Female,North,34.0,Clothing,68.42392266025806,2022-02-25,2023-10-20,602 days,Regular,old,High
3180,3181,71.0,108300.0,1567.6381819775568,Female,East,2.0,Electronics,55.35916089787103,2021-11-15,2022-09-13,302 days,New,Very Old,High
3181,3182,22.0,95200.0,224.9556350721394,Female,West,42.0,Toys,68.3332645694598,2021-06-06,2023-05-10,703 days,Loyal,young,
3182,3183,37.0,25400.0,232.6803643637193,Male,West,3.0,Clothing,52.375434447439496,2021-07-07,2023-08-22,776 days,Loyal,mid,
3183,3184,57.0,24700.0,220.30434680473152,Male,South,30.0,Home & Garden,69.26328160990455,2022-04-21,2023-12-08,596 days,Regular,old,
3184,3185,73.0,78900.0,42.43853454488533,Male,West,8.0,Clothing,4.393740655519451,2021-06-11,2023-03-24,651 days,Loyal,Very Old,
3187,3188,74.0,49300.0,888.5957117415912,Female,South,19.0,Health,9.932613861162732,2021-03-30,2021-05-02,33 days,Very New,Very Old,Low
3188,3189,47.0,27600.0,1090.6998537369657,Female,North,26.0,Toys,23.40926361660719,2021-06-11,2021-08-06,56 days,Very New,mid,Medium
3189,3190,38.0,32400.0,1936.580197604512,Female,East,28.0,Home & Garden,19.131061803178817,2021-02-05,2023-12-13,1041 days,Very Old,mid,High
3190,3191,37.0,73900.0,525.2608129729767,Female,North,15.0,Electronics,97.31313883615972,2021-08-15,2023-03-06,568 days,Regular,mid,Low
3191,3192,23.0,44100.0,1719.7711001445607,Male,South,14.0,Clothing,28.65459177184627,2021-05-31,2021-06-25,25 days,Very New,young,High
3193,3194,35.0,37400.0,1147.5634990327612,Male,West,14.0,Clothing,83.48745062689929,2021-02-16,2022-05-06,444 days,Regular,mid,Medium
3194,3195,25.0,47100.0,699.4842372704214,Female,West,3.0,Toys,41.91162172688389,2022-12-17,2023-01-31,45 days,Very New,young,Low
3197,3198,50.0,112100.0,1533.9942737759422,Male,South,49.0,Toys,41.65345061206146,2022-06-23,2022-08-27,65 days,Very New,old,High
3198,3199,70.0,38400.0,583.6817678576579,Female,South,23.0,Toys,32.656545495884835,2022-12-02,2023-07-27,237 days,New,Very Old,Low
3199,3200,33.0,38100.0,1777.4644923980309,Male,South,28.0,Toys,28.633944255478983,2021-06-14,2023-12-02,901 days,Very Old,young,High
3203,3204,51.0,38300.0,345.86472653273563,Male,South,13.0,Home & Garden,57.17191004250424,2022-07-28,2023-01-29,185 days,Very New,old,
3204,3205,78.0,67000.0,1512.287420775121,Male,North,27.0,Toys,34.3658579662735,2021-03-07,2021-09-06,183 days,Very New,Very Old,High
3205,3206,31.0,82800.0,1936.8622280841107,Male,North,35.0,Home & Garden,42.15293648470272,2021-03-21,2021-06-29,100 days,Very New,young,High
3208,3209,40.0,70300.0,1207.773860344494,Male,East,41.0,Clothing,79.0553679556547,2021-05-10,2022-12-04,573 days,Regular,mid,Medium
3209,3210,67.0,58000.0,1396.9131285200542,Female,West,45.0,Toys,23.49282632907516,2022-03-22,2022-10-19,211 days,Very New,Very Old,Medium
3210,3211,62.0,57700.0,1654.407485076645,Female,North,40.0,Clothing,97.99712896090502,2021-01-29,2023-04-12,803 days,Loyal,old,High
3212,3213,58.0,68000.0,970.613499345527,Female,North,24.0,Health,16.9067061164613,2021-08-25,2022-09-18,389 days,New,old,Low
3213,3214,38.0,29400.0,1080.0343278240207,Male,East,29.0,Health,49.949670546804,2022-08-22,2023-02-24,186 days,Very New,mid,Medium
3214,3215,19.0,96200.0,354.8672280354725,Male,North,3.0,Toys,72.52857696349471,2022-08-31,2023-11-28,454 days,Regular,young,
3217,3218,26.0,67200.0,1669.7551821564468,Female,West,2.0,Electronics,85.80779234265962,2022-03-15,2023-05-24,435 days,Regular,young,High
3218,3219,18.0,89500.0,1860.2269808190097,Male,West,20.0,Toys,26.17814826920877,2021-10-16,2021-11-29,44 days,Very New,young,High
3221,3222,69.0,66800.0,522.9814152419922,Female,West,32.0,Toys,41.41351431395817,2021-04-10,2021-07-16,97 days,Very New,Very Old,Low
3223,3224,40.0,116200.0,1966.3795961911896,Male,South,1.0,Electronics,62.43937964398953,2022-02-26,2022-08-18,173 days,Very New,mid,High
3224,3225,43.0,82700.0,1851.4543575053688,Male,West,38.0,Health,36.09992530301545,2022-10-05,2023-07-02,270 days,New,mid,High
3225,3226,21.0,33700.0,1575.624916758082,Male,North,35.0,Health,83.09030034615783,2022-11-25,2023-01-05,41 days,Very New,young,High
3226,3227,35.0,111500.0,665.0434966163241,Female,West,7.0,Clothing,96.29054230495308,2022-12-07,2023-07-08,213 days,Very New,mid,Low
3227,3228,72.0,25400.0,1637.6609573253088,Male,North,45.0,Home & Garden,93.50876800409245,2021-01-18,2022-06-21,519 days,Regular,Very Old,High
3232,3233,32.0,65300.0,116.15419212541016,Female,East,29.0,Health,97.7455268334961,2022-02-23,2022-12-17,297 days,New,young,
3233,3234,39.0,79600.0,906.9483204187476,Male,North,3.0,Health,78.34223015721055,2022-01-15,2023-01-23,373 days,New,mid,Low
3234,3235,77.0,100100.0,902.3648256278806,Female,South,46.0,Health,58.05493218670399,2022-05-23,2023-10-14,509 days,Regular,Very Old,Low
3235,3236,54.0,23600.0,1793.375423066393,Female,East,24.0,Health,2.6352912229547387,2021-04-24,2021-04-25,1 days,Very New,old,High
3236,3237,69.0,95400.0,269.78313064987725,Male,South,1.0,Clothing,82.55406915073546,2022-05-26,2022-12-23,211 days,Very New,Very Old,
3238,3239,29.0,73000.0,311.9561489403044,Male,West,10.0,Toys,5.560651418679042,2022-09-06,2023-02-10,157 days,Very New,young,
3239,3240,64.0,75900.0,78.87779736331316,Male,South,13.0,Electronics,85.03588473542644,2022-04-14,2022-04-14,0 days,Very New,Very Old,
3240,3241,66.0,56400.0,162.0288408735186,Female,West,36.0,Home & Garden,56.62508678720069,2021-04-03,2022-03-02,333 days,New,Very Old,
3241,3242,59.0,78300.0,1326.5423363214973,Male,West,9.0,Toys,12.855159786044934,2022-05-07,2023-04-14,342 days,New,old,Medium
3242,3243,55.0,55200.0,874.5369716526683,Female,South,14.0,Clothing,38.65426631740812,2021-04-12,2023-12-20,982 days,Very Old,old,Low
3247,3248,41.0,95300.0,227.0344722135962,Female,North,35.0,Toys,35.7796028819692,2021-06-16,2022-12-02,534 days,Regular,mid,
3248,3249,59.0,47900.0,1764.3880879331216,Female,East,7.0,Clothing,49.463386301991775,2021-05-20,2021-09-09,112 days,Very New,old,High
3249,3250,47.0,78100.0,1064.441970225358,Male,West,42.0,Health,6.352339750597514,2021-04-04,2023-08-31,879 days,Very Old,mid,Medium
3250,3251,31.0,117200.0,1653.1775756035652,Male,South,35.0,Health,27.559261664396985,2021-06-30,2022-08-27,423 days,New,young,High
3252,3253,20.0,101800.0,1856.795592169048,Male,North,15.0,Clothing,73.626276777764,2021-01-04,2021-09-25,264 days,New,young,High
3253,3254,33.0,112900.0,1900.661826863004,Female,North,9.0,Electronics,24.282185501123365,2022-08-29,2023-10-03,400 days,New,young,High
3254,3255,24.0,36900.0,1118.5550770765462,Female,East,47.0,Toys,50.38200987207079,2022-01-24,2022-12-08,318 days,New,young,Medium
3255,3256,69.0,108700.0,695.2199410669471,Male,East,17.0,Electronics,81.7531105204505,2021-09-29,2022-06-24,268 days,New,Very Old,Low
3256,3257,31.0,57100.0,1924.4924512090367,Male,North,39.0,Clothing,37.99101608895553,2021-05-12,2022-12-07,574 days,Regular,young,High
3257,3258,26.0,60400.0,1103.864683882426,Female,West,18.0,Toys,13.377126735678925,2022-08-07,2023-10-08,427 days,New,young,Medium
3258,3259,32.0,75500.0,147.22039145012985,Female,East,15.0,Toys,43.18703896124693,2022-08-16,2022-09-11,26 days,Very New,young,
3260,3261,52.0,77800.0,1183.6158057821212,Female,South,24.0,Toys,0.7398528192379517,2022-11-17,2023-10-18,335 days,New,old,Medium
3261,3262,19.0,30600.0,1793.6698883315178,Female,West,23.0,Toys,34.85675066807289,2021-02-21,2023-02-21,730 days,Loyal,young,High
3263,3264,19.0,21700.0,711.1238004338717,Male,East,23.0,Toys,95.19119500446703,2022-03-22,2023-04-21,395 days,New,young,Low
3264,3265,52.0,118300.0,1933.1269368975245,Female,South,21.0,Home & Garden,40.85487324756647,2021-08-25,2023-09-10,746 days,Loyal,old,High
3266,3267,31.0,72300.0,1268.2268843950817,Male,East,8.0,Health,53.42190979668533,2021-10-07,2022-05-31,236 days,New,young,Medium
3267,3268,37.0,23200.0,599.9919027381833,Female,West,30.0,Toys,28.57523610996804,2021-02-13,2021-11-12,272 days,New,mid,Low
3268,3269,35.0,113100.0,759.6097867023052,Female,South,34.0,Electronics,21.4779399314784,2021-12-25,2023-10-29,673 days,Loyal,mid,Low
3272,3273,42.0,114000.0,1433.523848125264,Female,East,33.0,Toys,18.229253886909248,2022-11-21,2023-11-11,355 days,New,mid,Medium
3274,3275,71.0,91600.0,816.7392583325716,Male,East,6.0,Health,22.986863437336925,2021-04-11,2021-10-30,202 days,Very New,Very Old,Low
3275,3276,50.0,24600.0,319.8860923528207,Male,East,23.0,Health,29.070126069321923,2022-11-23,2023-09-06,287 days,New,old,
3277,3278,48.0,78600.0,1545.970102105263,Female,West,19.0,Electronics,91.10501507137712,2021-09-25,2023-09-27,732 days,Loyal,mid,High
3278,3279,31.0,88300.0,542.7454352223482,Male,North,43.0,Clothing,16.863076454516236,2021-12-28,2022-06-26,180 days,Very New,young,Low
3279,3280,18.0,92100.0,30.68911352368128,Male,South,45.0,Home & Garden,6.419185592348143,2022-02-12,2022-10-02,232 days,New,young,
3280,3281,63.0,98300.0,1343.639704278946,Female,North,8.0,Electronics,29.311810323694875,2021-02-06,2022-07-06,515 days,Regular,old,Medium
3286,3287,20.0,41500.0,480.4847870285206,Female,South,48.0,Clothing,1.4928967236017665,2021-11-05,2023-05-16,557 days,Regular,young,
3288,3289,58.0,63900.0,817.2889923429157,Female,East,15.0,Home & Garden,81.32842131676772,2021-09-30,2022-04-03,185 days,Very New,old,Low
3290,3291,42.0,62000.0,1630.5456492580656,Male,West,23.0,Electronics,15.1240250040368,2021-04-20,2023-11-04,928 days,Very Old,mid,High
3293,3294,51.0,69900.0,487.94644873212735,Male,North,24.0,Clothing,24.649558743576986,2021-09-17,2022-02-20,156 days,Very New,old,
3295,3296,38.0,63500.0,1160.7954730554131,Male,North,35.0,Health,38.485173715183976,2021-09-25,2023-12-22,818 days,Loyal,mid,Medium
3296,3297,51.0,113500.0,1116.282110408078,Female,South,4.0,Toys,21.089030490099127,2021-02-01,2022-05-08,461 days,Regular,old,Medium
3297,3298,21.0,60500.0,393.00231848304855,Male,West,44.0,Electronics,75.11917895573143,2021-06-26,2021-11-19,146 days,Very New,young,
3298,3299,42.0,103200.0,131.36845474404151,Female,South,37.0,Electronics,15.036389033582276,2021-04-14,2022-04-13,364 days,New,mid,
3299,3300,32.0,40500.0,179.80273930409223,Male,East,17.0,Clothing,79.89023148204372,2021-08-24,2023-12-21,849 days,Loyal,young,
3303,3304,29.0,47400.0,406.2083500279994,Male,West,27.0,Health,74.91885190354829,2021-02-04,2022-04-28,448 days,Regular,young,
3304,3305,49.0,51800.0,1921.9257019204013,Female,East,42.0,Health,5.151559325111532,2021-04-27,2022-09-15,506 days,Regular,old,High
3305,3306,49.0,74800.0,302.4556159168609,Female,North,6.0,Home & Garden,95.00987190378208,2022-11-19,2023-08-06,260 days,New,old,
3306,3307,45.0,33800.0,1027.982020561613,Male,South,6.0,Clothing,70.2739488390535,2022-04-03,2022-04-30,27 days,Very New,mid,Medium
3307,3308,30.0,76700.0,1662.797455145787,Female,East,15.0,Clothing,32.0172290621358,2022-04-16,2023-04-20,369 days,New,young,High
3309,3310,31.0,110800.0,861.160495690263,Male,West,48.0,Toys,86.14923797186252,2022-08-20,2023-02-18,182 days,Very New,young,Low
3310,3311,37.0,83000.0,273.8065183922138,Female,West,40.0,Health,90.28401284526588,2021-04-27,2023-07-20,814 days,Loyal,mid,
3311,3312,35.0,100200.0,263.38532239796604,Male,South,7.0,Health,89.15732810387438,2021-12-28,2023-03-06,433 days,Regular,mid,
3312,3313,46.0,117600.0,1246.745085061746,Male,West,49.0,Health,80.87402925663275,2021-07-23,2023-01-23,549 days,Regular,mid,Medium
3313,3314,77.0,45500.0,1357.5540898677125,Male,North,45.0,Toys,81.9032020836373,2021-05-26,2022-03-02,280 days,New,Very Old,Medium
3314,3315,23.0,21900.0,1559.1183778827426,Female,North,47.0,Health,57.27679028775595,2022-03-20,2023-12-27,647 days,Loyal,young,High
3316,3317,46.0,70300.0,1298.6033986773857,Male,East,31.0,Electronics,8.677328205899492,2022-09-09,2022-11-16,68 days,Very New,mid,Medium
3317,3318,60.0,36600.0,46.76419796544572,Male,West,2.0,Toys,64.95532494062,2021-10-24,2022-07-01,250 days,New,old,
3318,3319,79.0,105200.0,341.09803973163235,Female,North,28.0,Electronics,40.1165160327027,2022-08-04,2023-07-05,335 days,New,Very Old,
3320,3321,77.0,55700.0,170.46714250534694,Female,North,13.0,Clothing,23.107762262212876,2021-08-19,2021-11-10,83 days,Very New,Very Old,
3321,3322,40.0,66400.0,1364.000680075285,Male,East,18.0,Clothing,64.9417173643192,2021-07-22,2021-08-08,17 days,Very New,mid,Medium
3323,3324,48.0,97900.0,1439.102799819931,Female,East,11.0,Toys,46.0812797975354,2022-01-30,2022-04-08,68 days,Very New,mid,Medium
3326,3327,36.0,54800.0,553.8761104540242,Male,West,29.0,Toys,87.62077263876397,2022-01-31,2022-05-11,100 days,Very New,mid,Low
3328,3329,27.0,109400.0,792.370356784823,Female,North,35.0,Clothing,86.6783777938346,2021-12-22,2023-04-17,481 days,Regular,young,Low
3329,3330,42.0,114800.0,405.2049800058243,Male,East,19.0,Health,26.2535695495924,2022-02-05,2022-08-25,201 days,Very New,mid,
3330,3331,19.0,105100.0,1468.7256055992138,Male,South,13.0,Clothing,17.233594546814057,2021-08-29,2023-02-09,529 days,Regular,young,Medium
3331,3332,79.0,21700.0,325.21209818594167,Female,South,5.0,Clothing,1.8016647620129669,2021-12-07,2022-11-04,332 days,New,Very Old,
3333,3334,67.0,105500.0,1039.0456576226184,Male,West,14.0,Health,14.747060488661193,2022-06-27,2023-03-16,262 days,New,Very Old,Medium
3334,3335,78.0,111200.0,229.28719568101536,Female,West,38.0,Health,7.885556237796953,2022-09-13,2022-10-01,18 days,Very New,Very Old,
3337,3338,32.0,26800.0,610.1539921537228,Female,East,49.0,Toys,93.73626722750438,2022-06-13,2022-06-20,7 days,Very New,young,Low
3338,3339,26.0,112100.0,856.6279728432326,Male,West,40.0,Electronics,95.98608365756688,2021-09-24,2023-11-27,794 days,Loyal,young,Low
3340,3341,36.0,46000.0,540.7911547707124,Male,West,45.0,Clothing,53.00246368249503,2021-08-08,2021-12-15,129 days,Very New,mid,Low
3341,3342,26.0,97200.0,343.94467327055014,Male,South,5.0,Home & Garden,13.083042857355242,2021-03-23,2022-09-29,555 days,Regular,young,
3344,3345,26.0,95900.0,1373.2002843667558,Female,South,49.0,Toys,85.57290841417408,2021-01-20,2022-07-24,550 days,Regular,young,Medium
3346,3347,79.0,70800.0,1013.643680260164,Female,South,28.0,Health,83.4575864994953,2021-02-06,2021-04-24,77 days,Very New,Very Old,Medium
3348,3349,68.0,60200.0,1685.8526436319755,Male,East,14.0,Clothing,46.60657843187356,2021-02-08,2021-05-12,93 days,Very New,Very Old,High
3349,3350,24.0,106700.0,1167.9375857198609,Female,West,47.0,Health,45.9199383395387,2021-04-19,2021-12-14,239 days,New,young,Medium
3351,3352,33.0,116800.0,580.1141013770031,Male,North,43.0,Toys,94.91780201157658,2021-03-05,2023-09-10,919 days,Very Old,young,Low
3352,3353,77.0,105800.0,1791.8410173969291,Male,West,11.0,Electronics,59.848610642600605,2021-06-24,2023-01-02,557 days,Regular,Very Old,High
3353,3354,50.0,88500.0,67.92796795660905,Male,North,9.0,Electronics,13.797313314069337,2021-02-01,2022-10-16,622 days,Regular,old,
3358,3359,34.0,65900.0,1186.7857411684454,Female,North,1.0,Health,21.974691662810507,2021-07-25,2022-07-07,347 days,New,mid,Medium
3361,3362,77.0,110900.0,1628.9730253945802,Female,East,9999.0,Health,50.38120907763871,2021-03-30,2023-04-27,758 days,Loyal,Very Old,High
3363,3364,46.0,75100.0,56.39435975497926,Female,North,17.0,Electronics,38.72233050701784,2021-01-11,2023-07-27,927 days,Very Old,mid,
3364,3365,69.0,70800.0,1385.484268924634,Female,West,3.0,Health,18.852211110846675,2021-02-18,2021-06-13,115 days,Very New,Very Old,Medium
3366,3367,77.0,94000.0,1259.448149557548,Male,East,37.0,Toys,80.26712203158792,2021-06-20,2022-11-22,520 days,Regular,Very Old,Medium
3367,3368,55.0,21900.0,318.07828436320494,Female,West,17.0,Clothing,89.34820383198382,2021-05-23,2022-08-01,435 days,Regular,old,
3368,3369,56.0,59600.0,948.6992923986064,Female,West,49.0,Clothing,49.30756558931449,2021-07-26,2022-09-03,404 days,New,old,Low
3369,3370,67.0,67400.0,1018.7609972056052,Male,East,38.0,Home & Garden,35.699452745925655,2022-04-08,2022-06-20,73 days,Very New,Very Old,Medium
3370,3371,54.0,99300.0,1178.4540764189678,Female,West,1.0,Electronics,80.78351365272624,2022-05-24,2023-01-31,252 days,New,old,Medium
